id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W9S1000101";"347071205";"";"";"9S1P";"2005-12-05";"2012-11-07";"2005-12-31";"2012-11-06";"D";"S";"STAGE COMPTABLE EN METROPOLE";"STAGE COMPTABLE EN METROPOLE";"récolter des fonds afin de financer le déplacement et le séjour prévus pour les stages dans le cadre de la formation au bac pro comptabilité";"015085";"000000";"";"12";"";"RUE";"Pierre-Hélène";"BP 4344_";"97502";"97500";"Saint-Pierre";"";"CHEZ MONSIEUR ROGER GUICHOT";"";"12  RUE PIERRE-HéLèNE";"BP 4344";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"D";"2013-08-30 17:49:55"
"W9S1000102";"117051285";"";"";"9S1P";"1985-12-05";"2014-10-30";"1986-01-15";"0001-01-01";"D";"S";"HONG SANG NAE CLUB";"HONG SANG NAE CLUB";"diffusion et pratique de tae kwon do";"011150";"000000";"";"";"";"BD";"Port en Bessin";"BP 1187_";"97502";"97500";"Saint-Pierre";"";"";"";"";"";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"A";"2014-11-12 14:38:17"
"W9S1000103";"113250485";"";"";"9S1P";"1985-04-15";"2025-03-10";"1985-06-05";"0001-01-01";"D";"S";"ASSOCIATION DU HOCKEY MIQUELONNAIS";"ASSOCIATION DU HOCKEY MIQUELONNAIS";"promouvoir la pratique du hockey à Miquelon";"011092";"000000";"";"55";"";"BD";"des Terre Neuvas";"8218";"97501";"97500";"Miquelon-Langlade";"";"";"";"55 BOULEVARD DES TERRE NEUVAS";"BP 8218";"97500";"MIQUELON-LANGLADE";"FRANCE";"PM";"";"1";"";"A";"2025-09-09 18:00:02"
"W9S1000104";"95040682";"";"";"9S1P";"1982-06-04";"2022-08-19";"1982-07-01";"0001-01-01";"D";"S";"ASSOCIATION POUR LA DIFFUSION DES LOISIRS ET DE L'INFORMATION DE L'ATLANTIQUE NORD";"ADLIAN";"diffusion de l'information locale ; promotion des activités associatives, culturelles et sportives.";"005010";"000000";"Ancienne Aerogare Quartier des Graves";"";"";"BD";"Port en Bessin";"Bp 1282_";"97502";"97500";"Saint-Pierre";"";"";"";"Bld port en Bessin";"BP 1282";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2022-08-23 12:45:42"
"W9S1000105";"381300408";"";"";"9S1P";"2008-04-28";"2012-06-07";"2008-05-24";"2012-05-25";"D";"S";"ASSOCIATION POUR LA RECHERCHE DE LA VERITE SUR LES ERREURS DE LABORATOIRE DANS LE CADRE DU TRAITEMENT DES CANCERS DU SEIN A TERRE-NEUVE";"ARVEL";"obtenir des renseignements précis concernant les erreurs de laboratoire commises  Terre-Neuve entre 1997 et 2005 dans le cadre du traitement des cancers du sein ; élucider les raisons pour lesquelles toutes les patientes de l'archipel n'ont pas été informées de ces erreurs avant le 31 mars 2008 par le biais notamment d'une interview radiophonique du Médecin-Conseil de la CPS ;  alerter les pouvoirs publics et tous les organismes ou associations concernés ; engager éventuellement toutes démarches judiciaires qui pourraient s'avérer nécessaires";"017130";"000000";"";"22";"";"RUE";"Marcel Bonin";"BP 120_";"97502";"97500";"Saint-Pierre";"";"";"";"22  RUE MARCEL BONIN";"BP 120";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"D";"2012-12-06 16:40:02"
"W9S1000106";"364100107";"";"";"9S1P";"2007-01-10";"2024-03-06";"2007-02-03";"0001-01-01";"D";"S";"LA BOULE DU CALVAIRE";"LA BOULE DU CALVAIRE";"organiser divers tournois de pétanque en tous genres";"011035";"000000";"";"9";"";"RUE";"du Commandant Blaison";"BP 4408_";"97502";"97500";"Saint-Pierre";"";"";"";"9  RUE DU COMMANDANT BLAISON";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2024-09-05 18:07:49"
"W9S1000107";"57140377";"";"";"9S1P";"1977-03-15";"2023-05-22";"1977-03-31";"0001-01-01";"D";"S";"LIGUE DE FOOTBALL DE SAINT-PIERRE ET MIQUELON";"LIGUE DE FOOTBALL DE SAINT-PIERRE E...";"organiser, développer et contrôler la pratique du football sur le territoire ; créer un lien administratif et moral entre elle-même et les clubs ; entretenir tous rapports avec la Fédération Française de Football, les autres ligues françaises et les groupements qui sont ou seront affiliés ou reconnus par la F F F et enfin avec les pouvoirs publics";"011075";"000000";"";"";"";"RUE";"Richard Bartlett";"BP 4318_";"97502";"97500";"Saint-Pierre";"";"";"";"RUE RICHARD BARTLETT";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2023-11-21 19:03:11"
"W9S1000108";"62170178";"";"";"9S1P";"1978-01-17";"2024-04-16";"1978-02-27";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE POLYVALENT MIXTE DE SAINT-PIERRE";"ASSOCIATION SPORTIVE DU LYCEE POLYV...";"développement de l'initiation et de la pratique sportive pour l'élève";"011010";"000000";"";"";"";"RUE";"Marcel Bonin";"BP 4238_";"97502";"97500";"Saint-Pierre";"";"";"";"RUE MARCEL BONIN";"BP 4238";"97500";"SAINT-PIERRE";"FRANCE";"TA";"";"1";"";"A";"2024-10-16 18:08:26"
"W9S1000109";"261040298";"";"";"9S1P";"1998-02-04";"2022-12-08";"1998-03-14";"0001-01-01";"D";"S";"AMICALE DU PERSONNEL DE LA COMMUNE DE MIQUELON-LANGLADE";"AMICALE DU PERSONNEL DE LA COMMUNE MIQ";"contribuer par des moyens appropriés au développement et à la création d'oeuvres sociales et culturelles et de loisirs en faveur des personnels de la commune de Miquelon-Langlade";"014030";"000000";"Mairie";"2";"";"RUE";"Baron de l'Espérance";"BP 8555_";"97501";"97500";"Miquelon-Langlade";"";"MAIRIE";"";"2  RUE BARON DE L'ESPÉRANCE";"";"97500";"MIQUELON-LANGLADE";"FRANCE";"PF";"";"1";"";"A";"2023-06-09 18:00:01"
"W9S1000110";"316070203";"";"";"9S1P";"2003-02-05";"2024-04-17";"2003-04-12";"0001-01-01";"D";"S";"ASSOCIATION D'ACTION SOCIALE, CULTURELLE, SPORTIVE ET DE LOISIRS DES PERSONNELS DU MINISTERE DE L'AGRICULTURE DE SAINT-PIERRE ET MIQUELON";"A.S.M.A.-S.P.M.";"organiser et développer des activités dans le domaine social, culturel, sportif et de loisirs au bénéfice des agents, en activité ou en retraite, du ministère de l'agriculture de la collectivité territoriale de Saint-Pierre et Miquelon.";"014030";"000000";"";"";"";"BD";"Constant Colmay";"Bp 4217_";"97502";"97500";"Saint-Pierre";"";"";"";"BOULEVARD CONSTANT COLMAY";"";"97500";"SAINT-PIERRE";"FRANCE";"MS";"";"1";"";"A";"2024-04-23 10:08:38"
"W9S1000111";"328060104";"";"";"9S1P";"2004-01-02";"2025-07-07";"2004-02-07";"0001-01-01";"D";"S";"RESTONS CHEZ NOUS";"RESTONS CHEZ NOUS";"assurer la création, l'organisation et le fonctionnement des services destinés à porter aide aux personnes âgées et handicapées pour leur maintien à domicile.";"021015";"000000";"";"";"";"RUE";"Emile Sasco";"BP 4432_";"97502";"97500";"Saint-Pierre";"";"";"";"RUE EMILE SASCO";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2025-08-06 12:05:47"
"W9S1000112";"";"";"";"9S1P";"2012-08-28";"2022-05-10";"2012-09-08";"0001-01-01";"D";"S";"EKLECTIK";"EKLECTIK";"organiser des manifestations musicales, spectacles en tous genre, bingo";"007040";"000000";"";"10";"";"BD";"Thélot";"BP 1991_";"97502";"97500";"Saint-Pierre";"";"";"";"10  BOULEVARD THÉLOT";"";"97500";"SAINT-PIERRE";"FRANCE";"SF";"";"0";"";"A";"2022-11-08 20:00:07"
"W9S1000113";"";"";"";"9S1P";"2012-08-29";"2024-03-29";"2012-09-15";"0001-01-01";"D";"S";"AMICALE DES PERSONNELS ATS-DCSTEP";"AMICALE DES PERSONNELS ATS-DCSTEP";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie ; organiser des loisirs, des manifestations pour les adhérents et leur famille ; venir en aide moralement et matériellement, dans la mesure des possibilités, aux agents en activités";"014030";"000000";"";"";"";"BD";"Port en Bessin";"BP 4212_";"97502";"97500";"Saint-Pierre";"";"";"";"BOULEVARD PORT EN BESSIN";"";"97500";"SAINT-PIERRE";"FRANCE";"MS";"";"0";"";"A";"2024-09-28 18:08:09"
"W9S1000114";"219190994";"";"";"9S1P";"1994-09-19";"2025-05-13";"1994-10-19";"2025-02-27";"D";"S";"LES SALINES SENSIBILISATION PREVENTION MEDIATION";"LES SALINES SPM";"aider les personnes victimes d'infraction pénale, accompagner les femmes victimes de violences conjugales à travers l'écoute - le soutien - l'information - l'orientation et la prescription d'un hébergement si nécessaire, permettre aux personnes vulnérables l'accès à un hébergement d'urgence, favoriser l'insertion sociale et professionnelle par l'activité économique et culturelle ainsi que l'accès aux droits communs, organiser et développer des actions de formations - de médiation - d'évènements culturels, socioculturel, socioéducatif et de promotion de la santé aux fins d'amélioration de la qualité de vie ;";"030010";"000000";"";"42";"";"AV";"du Commandant Roger Birot";"BP 4287_";"97502";"97500";"Saint-Pierre";"";"";"";"42 AVENUE DU COMMANDANT ROGER BIROT";"BP 4287";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"D";"2025-05-27 07:05:29"
"W9S1000115";"";"";"";"9S1P";"2012-11-07";"2026-01-22";"2012-12-08";"0001-01-01";"D";"S";"ASSOCIATION JEUNESSE ÉDUCATION POPULAIRE 975  (AJEP975)";"AJEP975";"cette association a pour but la coordination, la gestion et la prise en compte des besoins et des attentes des jeunes en matière d'animation et de loisirs, durant l'année ; elle vise également à organiser des formations en lien avec l'animation socio-culturelle et à animer un réseau de bénévoles ; l'association peut être amenée à conclure des partenariats ou à organiser des activités de spectacle dans le cadre de son champ d'action";"005025";"000000";"";"";"";"RUE";"du Commandant Blaison";"565";"97502";"97500";"Saint-Pierre";"HACALA AUDREY";"";"";"RUE DU COMMANDANT BLAISON";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2026-01-26 14:09:03"
"W9S1000116";"249120397";"";"";"9S1P";"1997-03-12";"2015-06-15";"1997-05-03";"0001-01-01";"D";"S";"ASSOCIATION DE FINANCEMENT DE LA SECTION DE SAINT-PIERRE-ET-MIQUELON DU PARTI SOCIALISTE";"ASSOCIATION DE FINANCEMENT DE LA SE...";"récolter des fonds pour notre parti à Saint-Pierre-et-Miquelon, ainsi que les cotisations";"001015";"000000";"";"2";"";"RUE";"Soeur Césarine";"BP 949_";"97502";"97500";"Saint-Pierre";"";"";"";"42  rue Ange Gautier";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2015-06-15 19:15:05"
"W9S1000117";"270171298";"";"";"9S1P";"1998-12-17";"2015-06-15";"1999-01-23";"0001-01-01";"D";"S";"SECTION DE SAINT-PIERRE-ET-MIQUELON DU PARTI SOCIALISTE";"SECTION DE SAINT-PIERRE-ET-MIQUELON...";"diffusion des idées socialistes et pratique de la solidarité";"001015";"000000";"";"2";"";"RUE";"Soeur Césarine";"BP 949_";"97502";"97500";"Saint-Pierre";"";"";"";"2  rue Soeur Césarine";"BP 949";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2015-06-15 19:10:30"
"W9S1000118";"207110293";"";"";"9S1P";"1993-02-11";"2024-10-28";"1993-03-24";"0001-01-01";"D";"S";"VITA'VILLE SPM";"VITA'VILLE SPM";"mettre en place des opérations pour promouvoir les différentes activités et permettre ainsi de renforcer l'activité commerciale de Saint-Pierre-et-Miquelon, elles peuvent prendre la forme de foires, marchés, animations commerciales et artisanales et de partenariat à des actions de valorisation su secteur ; exercice d'activité économique occasionnelle (manifestations, location matériel buvette...) ; représenter ses adhérents auprès des administrations, collectivités ou tout autre organisme ou association";"023025";"000000";"Cacima";"4";"";"BD";"Constant Colmay";"Bp 4475";"97502";"97500";"Saint-Pierre";"";"";"";"4 BD Constant Colmay";"BP 4475";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2025-04-29 18:00:02"
"W9S1000119";"324290903";"";"";"9S1P";"2003-09-26";"2012-11-28";"2003-10-25";"2012-11-26";"D";"S";"ECHOS";"ECHOS";"animer la vie locale de la collectivité territoriale de Saint-Pierre et Miquelon par le biais de la création d'une station radio FM ; développer la création locale et l'émergence de nouveaux talents artistiques dans l'archipel de Saint-Pierre et Miquelon";"005010";"000000";"";"30";"";"RUE";"Ange Gautier";"BP 4224_";"97502";"97500";"Saint-Pierre";"";"";"";"30  rue Ange Gautier";"BP 4224";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"D";"2013-05-18 12:45:39"
"W9S1000120";"257181197";"";"";"9S1P";"1997-11-18";"2012-11-28";"1998-01-24";"2012-11-22";"D";"S";"AMICALE DU PERSONNEL DE LA DIRECTION DES AFFAIRES SANITAIRES ET SOCIALES DE SAINT-PIERRE ET MIQUELON";"AMICALE DU PERSONNEL DE LA DIRECTIO...";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie";"014030";"000000";"";"";"";"BD";"Port en Bessin";"BP 4333_";"97502";"97500";"Saint-Pierre";"";"";"";"Boulevard Port en Bessin";"BP 4333";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"D";"2012-11-30 15:28:28"
"W9S1000121";"202300792";"";"";"9S1P";"1992-07-30";"2012-12-19";"1992-09-02";"2012-12-14";"D";"S";"AMICALE DU PERSONNEL DE LA DIRECTION DU TRAVAIL ET DE L'EMPLOI DE SAINT-PIERRE ET MIQUELON";"AMICALE DU PERSONNEL DE LA DIRECTIO...";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie  : organiser des loisirs, manifestations pour les adhérents et leur famille ; venir en aide moralement et matériellement, dans la mesure des possibilités, aux agents en activité ou en retraite";"014030";"000000";"";"8";"";"RUE";"des petits pêcheurs";"_";"97502";"97500";"Saint-Pierre";"";"";"";"8  rue des petits pêcheurs";"";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"D";"2013-01-10 12:52:47"
"W9S1000122";"105130384";"";"";"9S1P";"1984-03-13";"2025-04-05";"1984-04-02";"0001-01-01";"D";"S";"YACHT-CLUB DE SAINT-PIERRE";"YACHT-CLUB DE SAINT-PIERRE";"assurer la promotion des activités nautiques en gérant une structure et des moyens matériels mis à la disposition par la mairie de Saint-Pierre ; développer le goût de la compétition locale et internationale ; assurer la formation de cadres ; faciliter les échanges sportifs et culturels ; nationaux et internationaux à partir des ; activités nautiques ; resserrer les liens entre les membres de l'association et les pratiquants de la voile ; favoriser la découverte du milieu marin de l'archipel de Saint-Pierre et Miquelon ; gérer les installations portuaires mises à sa disposition";"011185";"000000";"Centre de voile André Paturel";"";"";"QUAI";"Eric Tabarly";"BP 4397_";"97502";"97500";"Saint-Pierre";"";"CENTRE DE VOILE ANDRÉ PATUREL";"";"BP 4397";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2025-10-05 18:00:02"
"W9S1000123";"177100791";"";"";"9S1P";"1990-07-10";"2012-12-14";"1990-08-08";"2012-12-14";"D";"S";"ASSOCIATION DE GESTION DU COMITE DES RETRAITES ET DES PERSONNES AGEES POUR L'ARCHIPEL DE SAINT-PIERRE-ET-MIQUELON";"ASSOCIATION DE GESTION DU COMITE DE...";"gérer les subventions versées au comité des retraités et des personnes âgées de l'archipel";"022520";"000000";"";"12";"";"RUE";"Marcel Bonin";"BP 108_";"97502";"97500";"Saint-Pierre";"";"12 rue Marcel Bonin";"BP 108";"";"";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"D";"2013-05-18 12:45:39"
"W9S1000124";"396250309";"";"";"9S1P";"2009-03-24";"2022-04-12";"2009-04-18";"0001-01-01";"D";"S";"NAGE EN ETANG, MER ET OCEAN";"N.E.M.O.";"organiser des manifestations aquatiques en milieu naturel, développer et favoriser la connaissance du monde subaquatique, ainsi que la pratique de tous les sports et activités subaquatiques et connexes, notamment la nage avec palmes, la nage libre, ainsi que tous jeux nautiques en mer, en étang ou lac et également en piscine";"011125";"000000";"";"2";"";"RUE";"d'Alsace";"BP 1008_";"97502";"97500";"Saint-Pierre";"";"";"";"2  RUE D'ALSACE";"";"97500";"SAINT-PIERRE";"FRANCE";"SF";"";"1";"";"A";"2022-10-12 20:00:03"
"W9S1000125";"253150597";"";"";"9S1P";"1997-05-15";"1997-05-15";"1997-06-21";"0001-01-01";"D";"S";"COMITE REGIONAL DE TAE KWON DO DE SAINT-PIERRE ET MIQUELON";"COMITE REGIONAL DE TAE KWON DO DE S...";"mettre en oeuvre tous les moyens et mener toutes les actions nécessaires pour créer le taekwondo et les disciplines associées au taekwondo";"011150";"000000";"";"";"";"BD";"Port en Bessin";"BP 4299_";"97502";"97500";"Saint-Pierre";"";"";"";"boulevard Port en Bessin";"BP 4299";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2013-03-28 20:00:02"
"W9S1000126";"383203508";"";"";"9S1P";"2008-05-21";"2021-05-19";"2008-06-14";"2021-03-10";"D";"S";"COMITE MISS SAINT-PIERRE-ET-MIQUELON";"COMITE MISS SAINT-PIERRE-ET-MIQUELON";"organiser des manifestations pour la présentation de Miss et élections officielles de Miss Saint-Pierre-et-Miquelon sous l'égide du comité Miss France Geneviève de Fontenay et toutes représentations des candidates élues dans quelque manifestation que ce soit.";"050000";"000000";"";"";"";"";"";"BP 4466_";"97502";"97500";"Saint-Pierre";"";"";"";"route de galantry";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"D";"2021-05-25 12:45:34"
"W9S1000127";"306020502";"";"";"9S1P";"2002-04-26";"2002-04-26";"2002-06-08";"0001-01-01";"D";"S";"BODYFITNESS";"BODYFITNESS";"pratique et développement du bodybuilding et du fitness";"011120";"000000";"";"";"";"RUE";"Albert Briand";"BP 4225_";"97502";"97500";"Saint-Pierre";"";"";"";"rue Albert Briand";"BP 4225";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2013-04-12 20:00:04"
"W9S1000128";"";"";"";"9S1P";"2013-04-12";"2013-04-12";"2013-05-18";"0001-01-01";"D";"S";"SPM DEBOUT, ASSOCIATION CHARGÉE DE REPRÉSENTER ET DE DÉFENDRE LES INTÉRÊTS DE L'ARCHIPEL DE SAINT-PIERRE ET MIQUELON ET DE SES HABITANTS";"S.P.M. DEBOUT";"s'occuper des affaires de la cité ;  traiter les problèmes liés à la santé et l'environnement ; traiter les problèmes liés à la défense des intérêts des citoyens de Saint-Pierre et Miquelon";"003000";"000000";"";"38";"";"RUE";"Beaussant";"_";"97502";"97500";"Saint-Pierre";"";"";"";"38  rue Beaussant";"97500 Saint-PIerre";"97500";"Saint-Pierre";"FRANCE";"PM";"";"0";"";"A";"2013-08-30 17:49:55"
"W9S1000129";"";"";"";"9S1P";"2013-04-23";"2013-04-23";"2013-05-18";"0001-01-01";"D";"S";"AIRPURSPM";"AIRPURSPM";"agir contre la pollution de l'air, de l'eau, des sols, des sites et dans le domaine de l'environnement en général ; agir contre tout procédé de gestion des déchets qui consiste à éliminer les déchets soit par incinération ou autres ; agir en faveur d'une gestion des déchets plus respectueuse de l'environnement et de la santé publique ; agir en faveur du développement durable";"024005";"000000";"";"14";"";"RUE";"des Miquelonnais";"BP 1615_";"97502";"97500";"Saint-Pierre";"";"";"";"14  rue DES MIQUELONNAIS";"BP 1615";"97500";"Saint-Pierre";"FRANCE";"PM";"";"0";"";"A";"2013-08-30 17:49:55"
"W9S1000130";"199150792";"49082226900018";"";"9S1P";"1992-07-15";"2019-11-28";"1992-08-26";"0001-01-01";"D";"S";"LES COUREURS DE L'ISTHME";"LES COUREURS DE L'ISTHME";"développer et contrôler la pratique par ses membres de la course à pied et de l'athlétisme sous toutes ses formes ; offrir à ses membres un loisir sportif et éducatif par l'apprentissage des acrivités liées à l'athlétisme ; organiser des courses et des manifestations dans le domaine de l'athlétisme sur le plan local";"011020";"000000";"";"";"";"RUE";"LOTISSEMENT DU STADE";"BP 8757 Miquelon Langlade";"97501";"97500";"Miquelon-Langlade";"";"";"";"LOTISSEMENT DU STADE";"BP 8656";"97500";"MIQUELON LANGLADE";"FRANCE";"PM";"";"1";"";"A";"2020-05-29 20:00:03"
"W9S1000131";"188290491";"";"";"9S1P";"1991-04-19";"2013-05-16";"1991-06-05";"0001-01-01";"D";"S";"GROUPEMENT DES PRODUCTEURS AGRICOLES DE SAINT-PIERRE-ET-MIQUELON";"GROUPEMENT DES PRODUCTEURS AGRICOLE...";"réunir toutes les personnes intéressées par le développement des productions agricoles";"023020";"000000";"";"07";"";"RUE";"des Iles de la Madeleine";"BP 8723_";"97501";"97500";"Miquelon-Langlade";"";"";"";"07  RUE DES ILES DE LA MADELEINE";"BP 8723";"97500";"MIQUELON-LANGLADE";"FRANCE";"PM";"";"1";"";"A";"2013-11-14 20:00:03"
"W9S1000132";"312161202";"";"";"9S1P";"2002-12-16";"2013-05-16";"2003-02-01";"0001-01-01";"D";"S";"MEAN MACHINE FOOTBALL CLUB";"MEAN MACHINE FOOTBALL CLUB";"pratiques sportives";"011075";"000000";"";"06";"";"RUE";"Surcouf";"BP 2012_";"97502";"97500";"Saint-Pierre";"";"";"";"06 RUE SURCOUF";"BP 2012";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2013-11-14 20:00:03"
"W9S1000133";"129061186";"";"";"9S1P";"1986-11-06";"2025-05-28";"1986-12-10";"0001-01-01";"D";"S";"AMICALE DU PERSONNEL DE LA PRÉFECTURE DE SAINT-PIERRE-ET-MIQUELON";"AMIPREF";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie ; organiser des loisirs, manifestations pour les adhérents et leur famille ; de venir en aide  moralement et matériellement, dans la mesure des possibilités, aux agents en activité ou en retraite";"014030";"000000";"Préfecture de Saint-Pierre et Miquelon";"";"";"PL";"du Lieutenant Colonel Pigeaud";"97500_";"97502";"97500";"Saint-Pierre";"";"PRÉFECTURE DE SAINT-PIERRE ET MIQUELO";"";"PLACE DU LIEUTENANT COLONEL PIGEAUD";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2025-11-27 19:00:02"
"W9S1000134";"319170603";"";"";"9S1P";"2003-06-17";"2017-02-15";"2003-08-02";"2017-01-14";"D";"S";"SYNCHRO DANS L'EAU SPM";"SYNCHRO DANS L'EAU SPM";"promouvoir, initier, enseigner, améliorer, développer la pratique de la natation synchronisée.";"011125";"000000";"";"89";"";"RTE";"de la Cléopâtre";"BP 264_";"97502";"97500";"Saint-Pierre";"";"";"";"89 ROUTE DE LA CLéOPâTRE";"BP 264";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"D";"2017-02-16 13:08:23"
"W9S1000135";"";"";"";"9S1P";"2013-08-26";"2015-11-04";"2013-09-07";"0001-01-01";"D";"S";"TEAM SPM TRANSAT QUEBEC-ST-MALO";"TEAM SPM TRANSAT QUEBEC-ST-MALO";"toute activité liée à la voile, manifestation sportive, promotion et actions diverses";"011185";"011185";"";"25";"";"RUE";"Boursaint";"BP 4288_";"97502";"97500";"Saint-Pierre";"";"";"";"25  rue Boursaint";"BP 4288";"97500";"Saint-Pierre";"FRANCE";"PM";"";"0";"";"A";"2015-11-10 18:25:58"
"W9S1000136";"317040603";"";"";"9S1P";"2003-06-03";"2025-06-20";"2003-07-12";"2025-06-19";"D";"S";"RAVENEL";"RAVENEL";"permettre aux familles des disparus du navire Ravenel de la société S.P.E.C (Sté de pêche et de congélation), dont le naufrage a eu lieu le 28 janvier 1962, par tous moyens et démarches appropriés, de connaître les circonstances exactes du naufrage et la position de l'épave ; promouvoir toute action visant à commémorer la disparation dudit navire";"016000";"000000";"";"16 bis";"";"RUE";"Louis Pasteur";"BP 800_";"97502";"97500";"Saint-Pierre";"";"";"";"16 BIS RUE LOUIS PASTEUR";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"D";"2025-06-25 10:05:34"
"W9S1000137";"271180199";"";"";"9S1P";"1999-01-18";"2025-10-20";"1999-02-20";"0001-01-01";"D";"S";"ACTION PREVENTION SANTE";"APS";"mettre en uvre : toute action en faveur de la santé et du bien-être général de la personne ; toute action contribuant directement ou indirectement à la prise en charge des personnes sous addiction, consommateurs excessifs ou en souffrance psychosociale ; toute action contribuant directement ou indirectement à la prévention des addictions et des conduites à risque ; toute action contribuant à la réduction des risques liés à des conduites addictives";"017055";"000000";"";"26";"";"RUE";"Abbé Pierre Gervain / Couline des Graviers";"BP 4404_";"97502";"97500";"Saint-Pierre";"LE GLAUNEC FREDERIC";"";"";"26 RUE ABBÉ PIERRE GERVAIN";"";"97500";"SAINT-PIERRE";"FRANCE";"MS";"";"1";"";"A";"2025-10-22 12:43:04"
"W9S1000138";"35150572";"";"";"9S1P";"1972-06-06";"2014-01-15";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PASSIONNES";"ASSOCIATION DES PASSIONNES";"développer le savoir faire à Saint-Pierre et Miquelon et de constituer un point de promotion d'objets de fabrication locale. Elle peut aider au développement de tout nouveau projet qui peut lui être soumis par un membre actif";"023025";"000000";"";"12";"";"RUE";"des Français Libres";"BP 1562_";"97502";"97500";"Saint-Pierre";"";"";"";"5 RUE DES FRANçAIS LIBRES";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2014-07-17 20:00:03"
"W9S1000139";"03110723";"";"";"9S1P";"1923-07-11";"2025-03-26";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE TIR DE SAINT-PIERRE";"SOCIETE DE TIR DES ILES SAINT-PIERR...";"PROMOUVOIR LA PRATIQUE ET L'ENSEIGNEMENT DU TIR AU PIGEON ARTIFICIEL ET DU TIR A BALLE";"011175";"000000";"";"";"";"";"du Cap à l'Aigle";"Bp 640_";"97502";"97500";"Saint-Pierre";"";"";"";"ROUTE DU CAP A L'AIGLE";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2025-04-01 07:05:42"
"W9S1000140";"333201004";"";"";"9S1P";"2004-04-22";"2014-02-05";"2004-12-04";"2014-02-05";"D";"S";"97500 REINSERTION";"97500 REINSERTION";"soutien et développement de l'action socioculturelle et sportive au profit des détenus du centre pénitentiaire de Saint-Pierre-et-Miquelon conformément à l'article D 442 du code de procédure pénale";"009000";"000000";"";"";"";"RUE";"Emile Sasco";"BP 270_Saint-Pierre";"97502";"97500";"Saint-Pierre";"";"";"";"rue Emile Sasco";"BP 270 Saint-Pierre";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"D";"2014-03-20 13:56:33"
